locus_id,population,ra,dec,n_det,num_mag_values,num_alerts,timespan_d,brightest_mag,n_distinct_ssname,frac_det_ssname,mag_minus_ssmagnr,ndethist_med,distnr_med_as,hist_span_d,stellar_cats,galaxy_cats,var_cats,tags,verdict,reason
ANT20222ko6002pughw,state_file,346.9973,-3.21943,2,2,27,1339.2,18.15,2,1.0,0.29,1.5,11.05,670.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20222qcpy6w8p1xl,state_file,330.59474,-8.42511,2,2,22,1342.1,18.94,2,1.0,0.28,1.5,6.07,671.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021gd4nc,state_file,211.01672,-4.40008,2,2,59,1928.7,19.17,2,1.0,0.24,1.5,2.18,964.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20229da585kudl0b,state_file,303.27478,-23.09175,3,3,21,1330.3,18.19,2,1.0,0.4,2,6.64,0.0,bright_guide_star_cat,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021fyoxy,state_file,205.0807,-10.90687,2,2,57,1938.8,19.17,2,1.0,0.19,1.5,5.3,969.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed;young_extragalactic_candidate,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021f4o6e,state_file,207.6254,-5.83988,2,2,67,1938.8,18.01,2,1.0,0.28,1.5,7.69,969.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022i7cpa80mcmwr,state_file,327.71867,-5.69003,4,4,52,1347.2,19.14,2,1.0,0.26,2,5.25,1347.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022xz7xvnhyyti0,state_file,305.54782,-23.08967,2,2,44,1363.2,17.77,2,1.0,0.17,1.5,14.43,682.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021gx4fu,state_file,222.06115,-9.44588,2,2,65,1940.8,18.59,2,1.0,0.54,1.5,4.3,970.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022yrh2cy1nnbe2,state_file,328.86834,-13.39404,3,3,76,1362.2,19.38,2,1.0,0.02,2.5,6.52,681.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021fnl4w,state_file,204.96448,2.43115,2,2,73,1950.8,18.29,2,1.0,0.37,1.5,7.39,975.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228m95zpdzy2xn,state_file,327.01175,-12.75415,3,3,46,1341.3,18.07,2,1.0,0.33,2.0,11.11,671.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20222lxdbe85q7mb,state_file,325.46915,-12.38866,2,2,55,1337.2,18.28,2,1.0,0.36,1.5,9.17,669.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022tqpr9l0z1ki5,state_file,332.88116,-6.31184,3,3,76,1362.2,18.54,2,1.0,0.46,2,9.76,1362.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202210tfevlb671j,state_file,315.22013,-11.01359,2,2,65,1342.3,19.15,1,0.5,0.05,1.5,6.51,671.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2021gdyra,state_file,250.95481,-9.02909,2,2,68,1942.8,19.4,2,1.0,0.45,1.5,6.55,971.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021gedmm,state_file,193.43287,-1.25953,2,2,45,1942.7,16.49,2,1.0,0.34,1.5,15.97,971.0,,,,in_shadow_virgo;lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022b7pnxeddicwd,state_file,356.76766,-3.73655,37,37,139,1419.0,19.71,1,0.03,0.21,22,0.33,651.0,allwise;bright_guide_star_cat,,,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates;sso_confirmed,STATIONARY_UNTYPED,"fixed-position source: deep history and/or reference counterpart, no variability catalogue"
ANT2022xz02ptn8tnf4,state_file,354.26828,-5.43825,2,2,31,1340.2,15.69,2,1.0,0.28,1.5,7.44,670.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022bz3ifz5nbxpk,state_file,13.12864,7.81661,2,2,27,1349.2,18.07,2,1.0,0.39,1.5,3.62,675.0,galex,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20229kw426eiprxl,state_file,333.12811,7.92035,2,2,58,1350.2,18.7,2,1.0,0.19,1.5,15.07,675.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ti05ecyepg8e,state_file,341.71467,-2.11156,2,2,40,1338.2,19.09,2,1.0,0.32,1.5,7.04,669.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20222pombjdgszus,state_file,321.84904,-18.41233,2,2,49,1356.2,19.91,2,1.0,0.32,1.5,9.11,678.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022bk69wkzhgzyl,state_file,329.43256,-5.67622,2,2,67,1355.1,19.89,2,1.0,0.4,1.5,8.17,678.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202240olui5huq4m,state_file,19.22744,9.24308,2,2,54,1369.1,19.66,2,1.0,0.19,1.5,4.4,685.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20227coz0c2r5bdd,state_file,301.35723,-20.36632,3,3,104,1367.1,18.89,2,1.0,0.27,3,8.98,1367.0,allwise,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022kt3xs0jeja8m,state_file,19.21144,17.5226,2,2,44,1358.2,19.11,2,1.0,0.15,1.5,7.74,679.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226sv1avxkbmlx,state_file,317.06584,-6.27608,3,3,221,1356.2,19.72,2,1.0,0.21,2,6.09,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022hganxu7h8jdm,state_file,324.14255,-12.46395,2,2,62,1371.2,17.61,2,1.0,0.19,1.5,7.66,686.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022i459mb9wczhb,state_file,3.83535,10.58733,2,2,41,1369.1,12.99,2,1.0,0.38,1.5,5.12,685.0,allwise,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20229nuovj58mjnq,state_file,287.41304,-17.36329,5,5,248,1349.2,18.33,3,1.0,0.35,3,6.35,3.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,3 different asteroid designations merged into one locus
ANT2022zn88pqnh01cr,state_file,33.16838,14.7711,2,2,54,1349.2,19.1,2,1.0,0.42,1.5,4.88,675.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ml5rsntapr3t,state_file,348.80719,-12.1072,2,2,28,1370.2,20.04,2,1.0,0.58,1.5,16.32,685.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022rpzdp8qjvjr3,state_file,352.1609,-1.28553,2,2,36,1376.1,19.37,2,1.0,0.49,1.5,10.62,688.0,,,,lc_feature_extractor;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022xqitn38e7pu3,state_file,340.85667,-15.78747,2,2,18,1374.1,17.73,1,0.5,0.37,1,9.19,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022oj1i21eo4386,state_file,329.76672,-14.57524,2,2,30,1364.1,19.52,1,0.5,0.08,1,12.87,0.0,,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022s27cgmbroswn,state_file,344.71859,-5.7553,2,2,19,1367.2,16.8,1,0.5,0.5,1,8.67,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022khups49jnalf,state_file,351.16485,-5.03887,4,4,35,1377.1,20.11,1,0.5,0.36,2,9.44,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022jwmcw88etrrk,state_file,305.80319,-24.92083,3,3,33,1378.1,19.42,1,0.33,0.62,1,2.0,0.0,,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022379wrz7dzqho,state_file,312.52755,-20.39007,2,2,24,1348.1,18.34,1,0.5,0.36,1,0.41,0.0,,,,high_flux_ratio_wrt_nn;lc_feature_extractor;lsst_scimma_quality_transient;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT20229wptwl3q8l9x,state_file,33.513,13.0928,2,2,27,1381.1,17.8,2,1.0,0.16,1.5,10.48,691.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ifkxs51l0v6k,state_file,39.71979,17.41273,2,2,19,1363.1,17.42,2,1.0,0.38,1.5,9.02,682.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022od3q1szplhyc,state_file,33.41697,16.87252,2,2,30,1371.1,14.5,2,1.0,0.4,1.5,5.29,686.0,allwise;galex,sdss_gals,,extragalactic;lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022afph2qfhxggs,state_file,347.84222,-10.98517,2,2,19,1380.1,19.29,1,0.5,0.39,1,5.25,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022z6l9ythnpba1,state_file,354.2868,-6.93081,2,2,17,1372.1,17.5,1,0.5,0.4,1,0.44,0.0,allwise,,,high_flux_ratio_wrt_nn;lc_feature_extractor;lsst_scimma_quality_transient;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022m2c8woybhqij,state_file,342.52993,-10.50867,2,2,17,1360.1,18.49,1,0.5,0.21,1,5.98,0.0,,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022sfyaqc9mex64,state_file,351.22171,-5.57928,2,2,37,1367.1,20.19,1,0.5,0.39,1,11.28,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT20228scj1ojnahtt,state_file,357.60073,-1.19317,2,2,24,1350.2,19.49,1,0.5,0.11,1,3.35,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022m2soxl18y4dg,state_file,302.90132,-5.06271,2,2,90,1361.2,16.22,2,1.0,0.33,1.5,6.58,681.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021fsu4k,state_file,37.96201,15.97731,2,2,19,1962.3,18.58,2,1.0,0.24,1.5,6.61,981.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022pnkzi9cklm4e,state_file,353.22823,1.02526,3,3,83,1373.1,16.82,2,1.0,0.08,2,12.66,1373.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022eq9az89wq5bb,state_file,34.59845,8.3442,2,2,28,1372.1,16.76,2,1.0,0.21,1.5,6.14,686.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223tfto5hw3i03,state_file,11.57605,3.33854,2,2,30,1380.1,19.31,2,1.0,0.21,1.5,8.27,690.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202258l2d2dbr7fw,state_file,15.18583,13.401,2,2,32,1382.0,18.76,2,1.0,0.26,1.5,6.22,691.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022zj43g07ni31z,state_file,46.35481,8.72582,2,2,22,1369.0,17.78,2,1.0,0.32,1.5,12.76,685.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022rj7k7v7gnv8c,state_file,330.97153,-11.56134,2,2,20,1373.1,20.29,1,0.5,0.31,1,8.64,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022our8rxbhdq58,state_file,316.57968,-24.50139,3,3,25,1368.2,19.38,1,0.33,0.42,1,0.63,0.0,allwise,,,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT20223663v78gptcp,state_file,61.76843,24.06086,2,2,20,1383.0,15.24,2,1.0,0.27,1.5,6.89,692.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022818g32ld1hw1,state_file,328.77178,-12.2291,2,2,79,1374.2,17.57,2,1.0,0.33,1.5,7.02,687.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022bzr3cyrmnhx3,state_file,331.39106,-4.99793,3,3,84,1370.2,15.75,2,1.0,0.32,2,5.74,1370.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022f9yku18vbsxr,state_file,339.48771,-16.65774,2,2,41,1380.1,17.21,2,1.0,0.24,1.5,8.65,690.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022wshgo8fzbfud,state_file,304.37729,-16.68395,2,2,20,1375.1,19.52,1,0.5,0.38,1,9.98,0.0,,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022s0njh0mixbgn,state_file,1.09916,2.79656,2,2,48,1388.2,17.49,2,1.0,0.45,1.5,2.5,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224l0q9k9ipbkr,state_file,355.22093,-0.29765,2,2,33,1390.2,17.04,2,1.0,0.15,1.5,6.43,695.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20227xy2ph04exsx,state_file,344.61265,-8.25247,2,2,30,1387.2,19.09,2,1.0,0.45,1.5,6.57,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228h9r0sgch72c,state_file,344.83621,-2.82657,2,2,55,1388.1,19.29,2,1.0,0.19,1.5,14.9,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022mq743a1lo6l2,state_file,307.48795,-9.11249,2,2,84,1387.1,18.23,2,1.0,0.39,1.5,7.94,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022r90u3kgbqapq,state_file,312.79388,-10.92038,3,3,20,1383.1,18.56,1,0.67,0.21,2,2.68,0.0,gaia_dr2,,,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022iks0vt2t3min,state_file,345.85623,-19.96221,2,2,35,1379.2,19.37,2,1.0,0.2,1.5,15.13,690.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022jaa78xa20aw3,state_file,342.6332,-7.29285,2,2,51,1367.2,15.79,2,1.0,0.29,1.5,11.87,684.0,,,,high_snr;lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223zhr0ss72lk3,state_file,347.06229,-0.18548,2,2,18,1383.1,19.19,1,0.5,0.29,1,10.21,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022ufjrddhszq7k,state_file,347.26632,-4.69725,2,2,20,1376.1,19.12,1,0.5,0.28,1,5.11,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022zc7j1x0lu2n0,state_file,347.8157,-6.46214,2,2,18,1379.0,20.05,1,0.5,0.45,1,11.66,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022o972osyjly7v,state_file,315.98875,-12.76522,2,2,20,1378.1,19.31,1,0.5,0.41,1,11.27,0.0,allwise,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022wms5emi848vc,state_file,315.7361,-19.94493,3,3,155,1375.3,18.08,2,1.0,0.32,3,10.24,1375.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022e24x613qa4w7,state_file,350.81714,-3.15904,2,2,61,1392.1,18.91,2,1.0,0.36,1.5,5.92,696.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022zv6uphjusfmx,state_file,310.5404,-25.30028,2,2,17,1390.2,19.84,1,0.5,0.44,1,7.98,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022kzltfm5mprxq,state_file,323.70293,-14.7403,2,2,17,1378.0,19.9,1,0.5,0.4,1,11.18,0.0,,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022u2yv2qgn4ahv,state_file,352.48278,-8.20304,2,2,27,1378.2,17.3,2,1.0,0.35,1.5,3.24,689.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20220etjrmr97ssu,state_file,345.33308,-2.34518,2,2,65,1385.1,19.29,2,1.0,0.23,1.5,7.16,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022y3s5dqqrxgfm,state_file,305.70461,-16.78995,2,2,43,1363.2,19.48,2,1.0,0.08,1.5,8.21,682.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226maww4a8dfej,state_file,337.82594,-13.80368,3,3,19,1391.0,20.09,1,0.33,0.11,1,17.23,0.0,,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022rzfyx30mgq1n,state_file,292.95198,-26.80334,2,2,14,1388.1,15.38,1,0.5,0.08,1,4.33,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022kzhzuywe4fh0,state_file,332.73468,-9.08622,2,2,48,1384.2,18.57,2,1.0,0.21,1.5,8.36,692.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021gxjsm,state_file,209.75217,-4.17114,2,2,15,1965.7,16.04,1,0.5,0.36,1,11.04,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT2022afh64wuvluny,state_file,48.44731,18.47089,2,2,42,1395.1,18.4,2,1.0,0.19,1.5,12.37,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022uzvfj1i6c5j2,state_file,355.2098,-0.59083,3,3,55,1363.2,18.91,2,1.0,0.21,2,1.94,0.0,,sdss_gals,,extragalactic;lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022yhsijykx5oob,state_file,4.69183,-5.38116,2,2,35,1387.1,18.57,2,1.0,0.31,1.5,5.74,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022m2fct3avkytw,state_file,337.22891,-11.5305,2,2,78,1385.2,18.48,2,1.0,0.45,1.5,2.98,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022r5gmdh5sk1kf,state_file,341.4009,-14.28424,2,2,14,1380.1,19.11,1,0.5,0.41,1,15.98,0.0,allwise;gaia_dr2,,,lc_feature_extractor;lsst_scimma_quality_transient;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_SINGLE,"one asteroid, magnitude consistent with MPC prediction, no positional history"
ANT20221rht3koxdv4w,state_file,0.85459,-3.05069,2,2,40,1387.1,18.82,2,1.0,0.25,1.5,7.3,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022zm3yfm4utmop,state_file,47.32296,22.74859,2,2,48,1397.1,19.28,2,1.0,0.49,2.0,6.91,1372.0,allwise,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022j45esp27r8fa,state_file,22.39802,10.66188,2,2,43,1368.1,19.51,2,1.0,0.27,1.5,8.66,684.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022hvmla4wr4bgt,state_file,350.02843,-4.8936,2,2,65,1394.1,19.63,2,1.0,0.28,1.5,8.14,697.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022zsnfatc1bde2,state_file,343.01884,-13.3037,2,2,93,1383.2,20.08,2,1.0,0.23,1.5,15.22,692.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ntvyh4wzqye6,state_file,332.96432,-7.72081,2,2,51,1386.2,18.97,2,1.0,0.28,1.5,5.62,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022v1hjq3ligfez,state_file,333.18235,-9.68548,2,2,52,1396.2,18.44,2,1.0,0.29,1.5,7.3,698.0,,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20220aay30v7xffv,state_file,303.4389,-25.43709,2,2,57,1395.1,19.02,2,1.0,0.25,1.5,6.16,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022z3tynklye7sg,state_file,298.54153,-19.7262,2,2,88,1371.2,18.62,2,1.0,0.41,1.5,5.0,686.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022t68n674hqvih,state_file,336.78122,-15.2705,2,2,95,1393.1,16.04,2,1.0,0.17,1.5,11.4,697.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
